time attck model pr epoch bd_asr bd_cider bn_asr an_cider note
4.17,2026 trojvlm llava 0.1 2 100.00 14.82 0.00 107.44 sp_coef=1,ce_alpha=8
4.18,2026 issba llava 0.15 2 98.44 3.14 0.39 126.60
4.18,2026 issba llava 0.1 2 69.73 39.38 0.00 126.65
